Num véhicule,Ligne,Numero course,Arret tarifaire validation,Arret logique validation,Societe ligne,Societe arret validation code,Nombre montee arret,Nombre descente arret,Date arrêt,Horaire  arrêt
213,Ligne 2,6646,MARGNY-LES-COMP,Parame,ARC,46,0,0,04/09/2018,14:00
213,Ligne 2,6646,MARGNY-LES-COMP,Poincare Centre Commercial,ARC,46,4,0,04/09/2018,13:58
213,Ligne 2,6646,MARGNY-LES-COMP,Republique,ARC,46,0,0,04/09/2018,14:01
213,Ligne 2,6646,MARGNY-LES-COMP,Stade Dubois,ARC,46,2,0,04/09/2018,14:01
213,Ligne 2,6646,VENETTE,Centre Commercial Jaux Venette,ARC,46,1,13,04/09/2018,14:42
213,Ligne 2,6646,VENETTE,Monnet,ARC,46,1,7,04/09/2018,14:43
213,Ligne 2,6648,CLAIROIX,La Planchette,ARC,46,0,0,04/09/2018,15:57
213,Ligne 2,6648,CLAIROIX,Mousquetaires,ARC,46,0,0,04/09/2018,15:56
213,Ligne 2,6648,CLAIROIX,Port a carreaux,ARC,46,0,0,04/09/2018,15:56
213,Ligne 2,6648,COMPIEGNE,Anatole France,ARC,46,4,16,04/09/2018,16:53
213,Ligne 2,6648,COMPIEGNE,Andre Malraux,ARC,46,8,0,04/09/2018,17:01
213,Ligne 2,6648,COMPIEGNE,Blaise Pascal,ARC,46,30,14,04/09/2018,17:01
213,Ligne 2,6648,COMPIEGNE,Carrefour D'Elblag,ARC,46,2,14,04/09/2018,16:48
213,Ligne 2,6648,COMPIEGNE,Centre de Recherches,ARC,46,2,4,04/09/2018,16:58
213,Ligne 2,6648,COMPIEGNE,Clos des Roses,ARC,46,2,2,04/09/2018,16:54
213,Ligne 2,6648,COMPIEGNE,De Lattre de Tassigny,ARC,46,16,22,04/09/2018,16:49
213,Ligne 2,6648,COMPIEGNE,Denielou,ARC,46,4,0,04/09/2018,16:59
213,Ligne 2,6648,COMPIEGNE,Gare Arrivee,ARC,46,0,0,04/09/2018,16:08
213,Ligne 2,6648,COMPIEGNE,Gare Depart,ARC,46,18,8,04/09/2018,16:08
213,Ligne 2,6648,COMPIEGNE,Glaciere,ARC,46,8,16,04/09/2018,16:47
213,Ligne 2,6648,COMPIEGNE,Jacques Monod,ARC,46,0,0,04/09/2018,16:38
213,Ligne 2,6648,COMPIEGNE,Justice,ARC,46,6,14,04/09/2018,16:44
213,Ligne 2,6648,COMPIEGNE,La Venerie,ARC,46,72,6,04/09/2018,16:42
213,Ligne 2,6648,COMPIEGNE,Magenta,ARC,46,12,2,04/09/2018,16:36
213,Ligne 2,6648,COMPIEGNE,Pommerelles,ARC,46,4,0,04/09/2018,16:41
213,Ligne 2,6648,COMPIEGNE,Robert Desnos,ARC,46,4,4,04/09/2018,16:55
213,Ligne 2,6648,COMPIEGNE,Robida,ARC,46,14,12,04/09/2018,16:50
213,Ligne 2,6648,COMPIEGNE,Rostand,ARC,46,2,8,04/09/2018,16:56
213,Ligne 2,6648,COMPIEGNE,Rue d'Amiens,ARC,46,0,4,04/09/2018,16:05
213,Ligne 2,6648,COMPIEGNE,Saint Joseph,ARC,46,16,22,04/09/2018,16:46
213,Ligne 2,6648,COMPIEGNE,Salle des Sports,ARC,46,4,0,04/09/2018,16:39
213,Ligne 2,6648,COMPIEGNE,Solferino,ARC,46,10,0,04/09/2018,16:32
213,Ligne 2,6648,COMPIEGNE,Square Bonnault,ARC,46,12,8,04/09/2018,16:43
213,Ligne 2,6648,COMPIEGNE,Weygand,ARC,46,6,26,04/09/2018,16:52
213,Ligne 2,6648,JAUX,Cailloux,ARC,46,3,18,04/09/2018,17:05
213,Ligne 2,6648,MARGNY-LES-COMP,Foyer Edith Piaf,ARC,46,0,0,04/09/2018,16:02
213,Ligne 2,6648,MARGNY-LES-COMP,Jeanne d'Arc,ARC,46,0,0,04/09/2018,15:59
213,Ligne 2,6648,MARGNY-LES-COMP,Mairie de Margny,ARC,46,0,4,04/09/2018,16:04
213,Ligne 2,6648,MARGNY-LES-COMP,Octave Butin,ARC,46,0,0,04/09/2018,16:03
213,Ligne 2,6648,MARGNY-LES-COMP,Parame,ARC,46,0,0,04/09/2018,16:00
213,Ligne 2,6648,MARGNY-LES-COMP,Poincare Centre Commercial,ARC,46,2,0,04/09/2018,15:58
213,Ligne 2,6648,MARGNY-LES-COMP,Republique,ARC,46,2,0,04/09/2018,16:01
213,Ligne 2,6648,MARGNY-LES-COMP,Stade Dubois,ARC,46,8,0,04/09/2018,16:00
213,Ligne 2,6648,VENETTE,Centre Commercial Jaux Venette,ARC,46,1,15,04/09/2018,17:06
213,Ligne 2,6648,VENETTE,Monnet,ARC,46,0,2,04/09/2018,17:08
213,Ligne 2,6655,CLAIROIX,La Planchette,ARC,46,0,0,04/09/2018,20:20
213,Ligne 2,6655,CLAIROIX,Mousquetaires,ARC,46,0,0,04/09/2018,20:19
213,Ligne 2,6655,CLAIROIX,Port a carreaux,ARC,46,0,0,04/09/2018,20:17
213,Ligne 2,6655,COMPIEGNE,Anatole France,ARC,46,0,6,04/09/2018,20:56
213,Ligne 2,6655,COMPIEGNE,Andre Malraux,ARC,46,0,2,04/09/2018,21:01
213,Ligne 2,6655,COMPIEGNE,Blaise Pascal,ARC,46,18,24,04/09/2018,21:02
213,Ligne 2,6655,COMPIEGNE,Carrefour D'Elblag,ARC,46,0,2,04/09/2018,20:50
213,Ligne 2,6655,COMPIEGNE,Centre de Recherches,ARC,46,0,0,04/09/2018,20:59
213,Ligne 2,6655,COMPIEGNE,Clos des Roses,ARC,46,2,0,04/09/2018,20:57
213,Ligne 2,6655,COMPIEGNE,De Lattre de Tassigny,ARC,46,0,2,04/09/2018,20:52
213,Ligne 2,6655,COMPIEGNE,Denielou,ARC,46,0,0,04/09/2018,21:00
213,Ligne 2,6655,COMPIEGNE,Gare Arrivee,ARC,46,0,0,04/09/2018,20:29
213,Ligne 2,6655,COMPIEGNE,Gare Depart,ARC,46,12,6,04/09/2018,20:29
213,Ligne 2,6655,COMPIEGNE,Glaciere,ARC,46,0,0,04/09/2018,20:48
213,Ligne 2,6655,COMPIEGNE,Jacques Monod,ARC,46,0,0,04/09/2018,20:41
213,Ligne 2,6655,COMPIEGNE,Justice,ARC,46,0,0,04/09/2018,20:46
213,Ligne 2,6655,COMPIEGNE,La Venerie,ARC,46,0,0,04/09/2018,20:44
213,Ligne 2,6655,COMPIEGNE,Magenta,ARC,46,4,0,04/09/2018,20:39
213,Ligne 2,6655,COMPIEGNE,Pommerelles,ARC,46,0,0,04/09/2018,20:43
213,Ligne 2,6655,COMPIEGNE,Robert Desnos,ARC,46,0,0,04/09/2018,20:58
213,Ligne 2,6655,COMPIEGNE,Robida,ARC,46,2,0,04/09/2018,20:53
213,Ligne 2,6655,COMPIEGNE,Rostand,ARC,46,0,0,04/09/2018,20:59
213,Ligne 2,6655,COMPIEGNE,Rue d'Amiens,ARC,46,0,0,04/09/2018,20:26
213,Ligne 2,6655,COMPIEGNE,Saint Joseph,ARC,46,0,0,04/09/2018,20:47
213,Ligne 2,6655,COMPIEGNE,Salle des Sports,ARC,46,0,0,04/09/2018,20:42
213,Ligne 2,6655,COMPIEGNE,Solferino,ARC,46,0,0,04/09/2018,20:36
213,Ligne 2,6655,COMPIEGNE,Square Bonnault,ARC,46,0,0,04/09/2018,20:45
213,Ligne 2,6655,COMPIEGNE,Weygand,ARC,46,6,0,04/09/2018,20:55
213,Ligne 2,6655,MARGNY-LES-COMP,Foyer Edith Piaf,ARC,46,0,0,04/09/2018,20:24
213,Ligne 2,6655,MARGNY-LES-COMP,Jeanne d'Arc,ARC,46,0,0,04/09/2018,20:22
213,Ligne 2,6655,MARGNY-LES-COMP,Mairie de Margny,ARC,46,0,0,04/09/2018,20:26
213,Ligne 2,6655,MARGNY-LES-COMP,Octave Butin,ARC,46,0,0,04/09/2018,20:25
213,Ligne 2,6655,MARGNY-LES-COMP,Parame,ARC,46,0,0,04/09/2018,20:23
213,Ligne 2,6655,MARGNY-LES-COMP,Poincare Centre Commercial,ARC,46,0,0,04/09/2018,20:21
213,Ligne 2,6655,MARGNY-LES-COMP,Republique,ARC,46,0,0,04/09/2018,20:24
213,Ligne 2,6655,MARGNY-LES-COMP,Stade Dubois,ARC,46,0,0,04/09/2018,20:23
213,Ligne 3,6247,CHOISY AU BAC,Marronniers,ARC,46,2,1,04/09/2018,08:43
213,Ligne 3,6247,CHOISY-AU-BAC,Marronniers,ARC,46,2,1,04/09/2018,08:43
213,Ligne 3,6247,COMPIEGNE,Ancien Hopital,ARC,46,6,2,04/09/2018,08:18
213,Ligne 3,6247,COMPIEGNE,Aventis,ARC,46,0,6,04/09/2018,08:41
213,Ligne 3,6247,COMPIEGNE,Bataillon de France,ARC,46,0,0,04/09/2018,08:38
213,Ligne 3,6247,COMPIEGNE,Bellicart,ARC,46,0,0,04/09/2018,08:39
213,Ligne 3,6247,COMPIEGNE,Centre Culturel,ARC,46,14,2,04/09/2018,08:10
213,Ligne 3,6247,COMPIEGNE,Centre de Secours,ARC,46,8,6,04/09/2018,08:07
213,Ligne 3,6247,COMPIEGNE,Cimetiere Nord,ARC,46,0,0,04/09/2018,08:38
213,Ligne 3,6247,COMPIEGNE,Denielou,ARC,46,10,0,04/09/2018,08:03
213,Ligne 3,6247,COMPIEGNE,Docteur Calmette,ARC,46,2,0,04/09/2018,08:02
213,Ligne 3,6247,COMPIEGNE,Docteur Guerin,ARC,46,2,0,04/09/2018,08:01
213,Ligne 3,6247,COMPIEGNE,Domeliers,ARC,46,0,0,04/09/2018,08:20
213,Ligne 3,6247,COMPIEGNE,Ecole St-Germain,ARC,46,2,22,04/09/2018,08:13
213,Ligne 3,6247,COMPIEGNE,Ferdinand De Lesseps,ARC,46,0,0,04/09/2018,07:59
213,Ligne 3,6247,COMPIEGNE,Gare Arrivee,ARC,46,0,0,04/09/2018,08:26
213,Ligne 3,6247,COMPIEGNE,Gare Depart,ARC,46,18,30,04/09/2018,08:26
213,Ligne 3,6247,COMPIEGNE,Hippolyte Bottier,ARC,46,4,2,04/09/2018,08:34
213,Ligne 3,6247,COMPIEGNE,Hopital de Jour,ARC,46,2,0,04/09/2018,08:05
213,Ligne 3,6247,COMPIEGNE,L'echarde,ARC,46,2,6,04/09/2018,08:39
213,Ligne 3,6247,COMPIEGNE,Les Jardins,ARC,46,4,0,04/09/2018,08:09
213,Ligne 3,6247,COMPIEGNE,Raleigh,ARC,46,6,2,04/09/2018,08:08
213,Ligne 3,6247,COMPIEGNE,Rue de Paris,ARC,46,2,10,04/09/2018,08:15
213,Ligne 3,6247,COMPIEGNE,Saint Corneille,ARC,46,0,10,04/09/2018,08:21
213,Ligne 3,6247,COMPIEGNE,Saint Fiacre,ARC,46,10,2,04/09/2018,08:12
213,Ligne 3,6247,COMPIEGNE,Saint Joseph,ARC,46,2,4,04/09/2018,08:17
213,Ligne 3,6247,COMPIEGNE,Soissons,ARC,46,0,2,04/09/2018,08:36
213,Ligne 3,6247,COMPIEGNE,Solferino,ARC,46,10,14,04/09/2018,08:24
213,Ligne 3,6247,COMPIEGNE,Sports Nautiques,ARC,46,0,0,04/09/2018,08:36
213,Ligne 3,6247,COMPIEGNE,Stade du Clos des Roses,ARC,46,2,0,04/09/2018,08:06
213,Ligne 3,6247,MARGNY-LES-COMP,Hauts de Margny,ARC,46,2,1,04/09/2018,08:43
213,Ligne 3,6560,COMPIEGNE,Ancien Hopital,ARC,46,16,2,04/09/2018,07:42
213,Ligne 3,6560,COMPIEGNE,Banniere du Roi,ARC,46,0,0,04/09/2018,07:11
213,Ligne 3,6560,COMPIEGNE,Barbillon,ARC,46,0,0,04/09/2018,07:11
213,Ligne 3,6560,COMPIEGNE,Bellicart Depart,ARC,46,0,0,04/09/2018,07:11
213,Ligne 3,6560,COMPIEGNE,Capucins,ARC,46,0,0,04/09/2018,07:42
213,Ligne 3,6560,COMPIEGNE,Centre Culturel,ARC,46,0,32,04/09/2018,07:49
213,Ligne 3,6560,COMPIEGNE,Centre de Secours,ARC,46,2,0,04/09/2018,07:52
213,Ligne 3,6560,COMPIEGNE,Denielou,ARC,46,2,6,04/09/2018,07:54
213,Ligne 3,6560,COMPIEGNE,Docteur Calmette,ARC,46,0,4,04/09/2018,07:55
213,Ligne 3,6560,COMPIEGNE,Docteur Guerin,ARC,46,0,6,04/09/2018,07:56
213,Ligne 3,6560,COMPIEGNE,Ecole St-Germain,ARC,46,6,0,04/09/2018,07:47
213,Ligne 3,6560,COMPIEGNE,Ferdinand De Lesseps,ARC,46,0,8,04/09/2018,07:57
213,Ligne 3,6560,COMPIEGNE,Gare Arrivee,ARC,46,0,0,04/09/2018,07:11
213,Ligne 3,6560,COMPIEGNE,Gare Depart,ARC,46,24,6,04/09/2018,07:11
213,Ligne 3,6560,COMPIEGNE,Harlay,ARC,46,10,0,04/09/2018,07:38
213,Ligne 3,6560,COMPIEGNE,Hippolyte Bottier,ARC,46,0,0,04/09/2018,07:11
213,Ligne 3,6560,COMPIEGNE,Hopital de Jour,ARC,46,0,0,04/09/2018,07:53
213,Ligne 3,6560,COMPIEGNE,Les Jardins,ARC,46,2,0,04/09/2018,07:50
213,Ligne 3,6560,COMPIEGNE,Parc Songeons,ARC,46,0,0,04/09/2018,07:39
213,Ligne 3,6560,COMPIEGNE,Port a Bateaux,ARC,46,8,10,04/09/2018,07:40
213,Ligne 3,6560,COMPIEGNE,Raleigh,ARC,46,4,0,04/09/2018,07:51
213,Ligne 3,6560,COMPIEGNE,Rue de l'Aisne,ARC,46,0,0,04/09/2018,07:11
213,Ligne 3,6560,COMPIEGNE,Rue de Paris,ARC,46,0,4,04/09/2018,07:46
213,Ligne 3,6560,COMPIEGNE,Saint Fiacre,ARC,46,4,2,04/09/2018,07:47
213,Ligne 3,6560,COMPIEGNE,Saint Joseph,ARC,46,0,0,04/09/2018,07:44
213,Ligne 3,6560,COMPIEGNE,Sports Nautiques,ARC,46,0,0,04/09/2018,07:11
213,Ligne 3,6560,COMPIEGNE,Stade du Clos des Roses,ARC,46,0,2,04/09/2018,07:53
213,Ligne 3,6560,COMPIEGNE,Vermandois,ARC,46,0,0,04/09/2018,07:11
213,Ligne 3,6571,CHOISY AU BAC,Marronniers,ARC,46,0,0,04/09/2018,08:44
213,Ligne 3,6571,CHOISY-AU-BAC,Marronniers,ARC,46,0,0,04/09/2018,08:44
213,Ligne 3,6571,COMPIEGNE,Ancien Hopital,ARC,46,8,8,04/09/2018,09:12
213,Ligne 3,6571,COMPIEGNE,Aventis,ARC,46,0,0,04/09/2018,08:47
213,Ligne 3,6571,COMPIEGNE,Banniere du Roi,ARC,46,8,0,04/09/2018,08:52
213,Ligne 3,6571,COMPIEGNE,Barbillon,ARC,46,0,0,04/09/2018,08:50
213,Ligne 3,6571,COMPIEGNE,Belin,ARC,46,0,0,04/09/2018,09:36
213,Ligne 3,6571,COMPIEGNE,Bellicart,ARC,46,0,0,04/09/2018,08:49
213,Ligne 3,6571,COMPIEGNE,Capucins,ARC,46,4,16,04/09/2018,09:11
213,Ligne 3,6571,COMPIEGNE,Centre Culturel,ARC,46,0,8,04/09/2018,09:19
213,Ligne 3,6571,COMPIEGNE,Centre de Secours,ARC,46,2,6,04/09/2018,09:23
213,Ligne 3,6571,COMPIEGNE,CIMA,ARC,46,0,0,04/09/2018,09:34
213,Ligne 3,6571,COMPIEGNE,Cugnot,ARC,46,0,8,04/09/2018,09:28
213,Ligne 3,6571,COMPIEGNE,Denielou,ARC,46,0,12,04/09/2018,09:25
213,Ligne 3,6571,COMPIEGNE,Docteur Calmette,ARC,46,0,0,04/09/2018,09:26
213,Ligne 3,6571,COMPIEGNE,Docteur Guerin,ARC,46,0,4,04/09/2018,09:27
213,Ligne 3,6571,COMPIEGNE,Ecole St-Germain,ARC,46,6,8,04/09/2018,09:17
213,Ligne 3,6571,COMPIEGNE,Ferdinand De Lesseps,ARC,46,0,6,04/09/2018,09:28
213,Ligne 3,6571,COMPIEGNE,Gare Arrivee,ARC,46,0,0,04/09/2018,08:58
213,Ligne 3,6571,COMPIEGNE,Gare Depart,ARC,46,60,12,04/09/2018,08:58
213,Ligne 3,6571,COMPIEGNE,Harlay,ARC,46,14,2,04/09/2018,09:06
213,Ligne 3,6571,COMPIEGNE,Hippolyte Bottier,ARC,46,0,2,04/09/2018,08:54
213,Ligne 3,6571,COMPIEGNE,Hopital,ARC,46,1,3,04/09/2018,09:37
213,Ligne 3,6571,COMPIEGNE,Hopital  Arrivee,ARC,46,2,6,04/09/2018,09:37
213,Ligne 3,6571,COMPIEGNE,Hopital de Jour,ARC,46,0,0,04/09/2018,09:24
213,Ligne 3,6571,COMPIEGNE,Les Jardins,ARC,46,8,10,04/09/2018,09:21
213,Ligne 3,6571,COMPIEGNE,Parc Songeons,ARC,46,0,0,04/09/2018,09:07
213,Ligne 3,6571,COMPIEGNE,Port a Bateaux,ARC,46,4,8,04/09/2018,09:09
213,Ligne 3,6571,COMPIEGNE,Raleigh,ARC,46,2,10,04/09/2018,09:22
213,Ligne 3,6571,COMPIEGNE,Rue de l'Aisne,ARC,46,0,0,04/09/2018,08:51
213,Ligne 3,6571,COMPIEGNE,Rue de Paris,ARC,46,2,0,04/09/2018,09:15
213,Ligne 3,6571,COMPIEGNE,Saint Fiacre,ARC,46,6,8,04/09/2018,09:18
213,Ligne 3,6571,COMPIEGNE,Saint Joseph,ARC,46,0,4,04/09/2018,09:13
213,Ligne 3,6571,COMPIEGNE,Sports Nautiques,ARC,46,0,0,04/09/2018,08:53
213,Ligne 3,6571,COMPIEGNE,Stade du Clos des Roses,ARC,46,0,2,04/09/2018,09:24
213,Ligne 3,6571,COMPIEGNE,Vermandois,ARC,46,0,0,04/09/2018,08:50
213,Ligne 3,6571,LACROIX-SAINT-O,Mercure,ARC,46,0,1,04/09/2018,09:33
213,Ligne 5,6066,COMPIEGNE,Andre Malraux,ARC,46,2,0,04/09/2018,06:49
213,Ligne 5,6066,COMPIEGNE,Blaise Pascal,ARC,46,4,0,04/09/2018,06:47
213,Ligne 5,6066,COMPIEGNE,Camp de Royallieu,ARC,46,2,0,04/09/2018,06:52
213,Ligne 5,6066,COMPIEGNE,Centre Culturel,ARC,46,4,0,04/09/2018,06:58
213,Ligne 5,6066,COMPIEGNE,Centre de Recherches,ARC,46,0,0,04/09/2018,06:51
213,Ligne 5,6066,COMPIEGNE,Compiegne Gare,ARC,46,1,9,04/09/2018,07:07
213,Ligne 5,6066,COMPIEGNE,Couttolenc,ARC,46,0,2,04/09/2018,07:03
213,Ligne 5,6066,COMPIEGNE,Croix Rouge,ARC,46,4,0,04/09/2018,06:56
213,Ligne 5,6066,COMPIEGNE,Delaidde,ARC,46,4,0,04/09/2018,06:59
213,Ligne 5,6066,COMPIEGNE,Denielou,ARC,46,0,2,04/09/2018,06:50
213,Ligne 5,6066,COMPIEGNE,Eglise St-Germain,ARC,46,0,0,04/09/2018,07:02
213,Ligne 5,6066,COMPIEGNE,Gambetta,ARC,46,0,2,04/09/2018,07:01
213,Ligne 5,6066,COMPIEGNE,Gare,ARC,46,1,9,04/09/2018,07:07
213,Ligne 5,6066,COMPIEGNE,Hopital,ARC,46,0,0,04/09/2018,06:42
213,Ligne 5,6066,COMPIEGNE,Hopital Depart,ARC,46,0,0,04/09/2018,06:42
213,Ligne 5,6066,COMPIEGNE,Mercieres,ARC,46,0,0,04/09/2018,06:46
213,Ligne 5,6066,COMPIEGNE,Port a Bateaux,ARC,46,0,0,04/09/2018,07:04
213,Ligne 5,6066,COMPIEGNE,Residence Universitaire,ARC,46,2,0,04/09/2018,07:00
213,Ligne 5,6066,COMPIEGNE,Rostand,ARC,46,0,0,04/09/2018,06:52
213,Ligne 5,6066,COMPIEGNE,Saint Come - Memorial,ARC,46,4,0,04/09/2018,06:53
213,Ligne 5,6066,MARGNY-LES-COMP,Rue de Clermont,ARC,46,0,0,04/09/2018,07:05
213,Ligne 5,6077,COMPIEGNE,Andre Malraux,ARC,46,4,0,04/09/2018,11:04
213,Ligne 5,6077,COMPIEGNE,Blaise Pascal,ARC,46,16,8,04/09/2018,11:03
213,Ligne 5,6077,COMPIEGNE,Camp de Royallieu,ARC,46,0,2,04/09/2018,11:08
213,Ligne 5,6077,COMPIEGNE,Centre Culturel,ARC,46,8,8,04/09/2018,11:13
213,Ligne 5,6077,COMPIEGNE,Centre de Recherches,ARC,46,6,0,04/09/2018,11:06
213,Ligne 5,6077,COMPIEGNE,Compiegne Gare,ARC,46,0,17,04/09/2018,11:23
213,Ligne 5,6077,COMPIEGNE,Couttolenc,ARC,46,0,0,04/09/2018,11:19
213,Ligne 5,6077,COMPIEGNE,Croix Rouge,ARC,46,6,12,04/09/2018,11:11
213,Ligne 5,6077,COMPIEGNE,Delaidde,ARC,46,6,0,04/09/2018,11:14
213,Ligne 5,6077,COMPIEGNE,Denielou,ARC,46,4,0,04/09/2018,11:05
213,Ligne 5,6077,COMPIEGNE,Eglise St-Germain,ARC,46,4,10,04/09/2018,11:18
213,Ligne 5,6077,COMPIEGNE,Gambetta,ARC,46,2,6,04/09/2018,11:16
213,Ligne 5,6077,COMPIEGNE,Gare,ARC,46,0,17,04/09/2018,11:23
213,Ligne 5,6077,COMPIEGNE,Hopital,ARC,46,1,0,04/09/2018,10:58
213,Ligne 5,6077,COMPIEGNE,Hopital Depart,ARC,46,2,0,04/09/2018,10:58
213,Ligne 5,6077,COMPIEGNE,Mercieres,ARC,46,6,0,04/09/2018,11:01
213,Ligne 5,6077,COMPIEGNE,Port a Bateaux,ARC,46,0,0,04/09/2018,11:20
213,Ligne 5,6077,COMPIEGNE,Residence Universitaire,ARC,46,8,4,04/09/2018,11:15
213,Ligne 5,6077,COMPIEGNE,Rostand,ARC,46,0,0,04/09/2018,11:07
213,Ligne 5,6077,COMPIEGNE,Saint Come - Memorial,ARC,46,6,4,04/09/2018,11:09
213,Ligne 5,6077,MARGNY-LES-COMP,Rue de Clermont,ARC,46,0,0,04/09/2018,11:21
213,Ligne 5,6178,COMPIEGNE,Andre Malraux,ARC,46,6,0,04/09/2018,10:44
213,Ligne 5,6178,COMPIEGNE,Blaise Pascal,ARC,46,4,6,04/09/2018,10:45
213,Ligne 5,6178,COMPIEGNE,Camp de Royallieu,ARC,46,2,0,04/09/2018,10:40
213,Ligne 5,6178,COMPIEGNE,Centre Culturel,ARC,46,2,0,04/09/2018,10:35
213,Ligne 5,6178,COMPIEGNE,Centre de Recherches,ARC,46,0,4,04/09/2018,10:42
213,Ligne 5,6178,COMPIEGNE,CIMA,ARC,46,0,10,04/09/2018,10:54
213,Ligne 5,6178,COMPIEGNE,Compiegne Gare,ARC,46,9,2,04/09/2018,10:21
213,Ligne 5,6178,COMPIEGNE,Couttolenc,ARC,46,12,0,04/09/2018,10:29
213,Ligne 5,6178,COMPIEGNE,Croix Rouge,ARC,46,4,4,04/09/2018,10:37
213,Ligne 5,6178,COMPIEGNE,Delaidde,ARC,46,0,0,04/09/2018,10:35
213,Ligne 5,6178,COMPIEGNE,Denielou,ARC,46,2,2,04/09/2018,10:43
213,Ligne 5,6178,COMPIEGNE,Eglise St-Germain,ARC,46,0,0,04/09/2018,10:31
213,Ligne 5,6178,COMPIEGNE,Gambetta,ARC,46,2,4,04/09/2018,10:32
213,Ligne 5,6178,COMPIEGNE,Gare,ARC,46,9,2,04/09/2018,10:21
213,Ligne 5,6178,COMPIEGNE,Hopital,ARC,46,7,3,04/09/2018,10:56
213,Ligne 5,6178,COMPIEGNE,Hopital  Arrivee,ARC,46,14,6,04/09/2018,10:56
213,Ligne 5,6178,COMPIEGNE,Mercieres,ARC,46,0,14,04/09/2018,10:47
213,Ligne 5,6178,COMPIEGNE,Port a Bateaux,ARC,46,0,0,04/09/2018,10:29
213,Ligne 5,6178,COMPIEGNE,Residence Universitaire,ARC,46,6,8,04/09/2018,10:33
213,Ligne 5,6178,COMPIEGNE,Rostand,ARC,46,0,4,04/09/2018,10:41
213,Ligne 5,6178,COMPIEGNE,Rue de Clermont,ARC,46,8,0,04/09/2018,10:27
213,Ligne 5,6178,COMPIEGNE,Saint Come - Memorial,ARC,46,0,4,04/09/2018,10:39
213,Ligne 5,6178,LACROIX-SAINT-O,Mercure,ARC,46,0,0,04/09/2018,10:50
214,Ligne 1,6000,COMPIEGNE,Abbaye,ARC,46,0,0,04/09/2018,05:45
214,Ligne 1,6000,COMPIEGNE,Andre Malraux,ARC,46,0,0,04/09/2018,05:35
214,Ligne 1,6000,COMPIEGNE,Blaise Pascal,ARC,46,4,0,04/09/2018,05:34
214,Ligne 1,6000,COMPIEGNE,Bournonville,ARC,46,0,0,04/09/2018,05:55
214,Ligne 1,6000,COMPIEGNE,Bournonville 2,ARC,46,0,0,04/09/2018,05:55
214,Ligne 1,6000,COMPIEGNE,Carnot,ARC,46,0,0,04/09/2018,05:52
214,Ligne 1,6000,COMPIEGNE,Centre Commercial Royallieu,ARC,46,4,0,04/09/2018,05:38
214,Ligne 1,6000,COMPIEGNE,Compiegne Gare,ARC,46,0,8,04/09/2018,06:02
214,Ligne 1,6000,COMPIEGNE,Denielou,ARC,46,0,0,04/09/2018,05:36
214,Ligne 1,6000,COMPIEGNE,Etats-Unis,ARC,46,0,0,04/09/2018,05:54
214,Ligne 1,6000,COMPIEGNE,Gare,ARC,46,0,8,04/09/2018,06:02
214,Ligne 1,6000,COMPIEGNE,Hopital,ARC,46,0,0,04/09/2018,05:13
214,Ligne 1,6000,COMPIEGNE,Hopital,ARC,46,0,0,04/09/2018,05:32
214,Ligne 1,6000,COMPIEGNE,Hopital Depart,ARC,46,0,0,04/09/2018,05:13
214,Ligne 1,6000,COMPIEGNE,Hopital Depart,ARC,46,0,0,04/09/2018,05:32
214,Ligne 1,6000,COMPIEGNE,Huy Senlis,ARC,46,0,0,04/09/2018,05:43
214,Ligne 1,6000,COMPIEGNE,Jacques Monod,ARC,46,0,2,04/09/2018,05:57
214,Ligne 1,6000,COMPIEGNE,Jean L'Huillier,ARC,46,0,0,04/09/2018,05:47
214,Ligne 1,6000,COMPIEGNE,La Venerie,ARC,46,4,0,04/09/2018,05:52
214,Ligne 1,6000,COMPIEGNE,Lycee Pierre d'Ailly,ARC,46,0,0,04/09/2018,05:54
214,Ligne 1,6000,COMPIEGNE,Maison de l'Europe,ARC,46,2,0,04/09/2018,05:54
214,Ligne 1,6000,COMPIEGNE,Mercieres,ARC,46,0,0,04/09/2018,05:33
214,Ligne 1,6000,COMPIEGNE,Palais,ARC,46,0,8,04/09/2018,05:58
214,Ligne 1,6000,COMPIEGNE,Picardie,ARC,46,0,0,04/09/2018,05:46
214,Ligne 1,6000,COMPIEGNE,Pillet Will,ARC,46,0,0,04/09/2018,05:44
214,Ligne 1,6000,COMPIEGNE,Piscine,ARC,46,6,0,04/09/2018,05:48
214,Ligne 1,6000,COMPIEGNE,Reservoirs,ARC,46,4,0,04/09/2018,05:50
214,Ligne 1,6000,COMPIEGNE,Saint-Jacques,ARC,46,0,2,04/09/2018,06:00
214,Ligne 1,6000,COMPIEGNE,Saint-Lazare,ARC,46,0,0,04/09/2018,05:56
214,Ligne 1,6000,COMPIEGNE,Solferino,ARC,46,2,4,04/09/2018,06:01
214,Ligne 1,6000,COMPIEGNE,Stalingrad,ARC,46,0,0,04/09/2018,05:40
214,Ligne 1,6000,COMPIEGNE,Victoire,ARC,46,4,0,04/09/2018,05:49
214,Ligne 1,6000,COMPIEGNE,Victor Hugo,ARC,46,0,0,04/09/2018,05:58
214,Ligne 1,6000,COMPIEGNE,Vivier Corax,ARC,46,2,0,04/09/2018,05:39
214,Ligne 2,6206,CLAIROIX,La Planchette,ARC,46,0,0,04/09/2018,07:46
214,Ligne 2,6206,CLAIROIX,Mousquetaires,ARC,46,0,0,04/09/2018,07:47
